model,instance,algorithm,algorithm_full,initial_point_key,starting_point,objective_value,wall_time_s,cpu_time_s,termination_condition,solver_status
column,NT17,LDSDA,gdpopt.ldsda,26,"(13, 1)",19346.12480109944,50.580891428515315,50.577969391830266,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,27,"(10, 4)",19346.12480109944,51.038664613850415,51.03585467021912,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,28,"(13, 7)",19346.12480109944,52.66377139184624,52.66077295690775,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,29,"(12, 1)",19346.12480109944,42.0603388203308,42.0576680554077,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,30,"(14, 1)",19346.12480109944,51.20163327548653,51.19904420431703,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,31,"(10, 3)",19346.12480109944,47.037931237369776,47.03525180462748,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,32,"(10, 5)",19346.12480109944,41.39380485936999,41.39012578316033,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,33,"(12, 7)",19346.12480109944,43.04088522773236,43.03873113356531,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,34,"(14, 7)",19346.12480109944,46.08881977200508,46.08551695663482,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,35,"(11, 1)",19346.12480109944,43.48537656944245,43.48318777605891,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,36,"(15, 1)",19346.12480109944,42.8773554507643,42.87444013636559,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,37,"(10, 2)",19346.12480109944,47.54125349223614,47.539340428076684,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,38,"(10, 6)",19346.12480109944,98.80366691946983,98.80066163185984,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,39,"(11, 7)",,85.80149744823575,85.80067025404423,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,40,"(15, 7)",19346.12480109944,42.91279547102749,42.911757432855666,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,41,"(9, 4)",,62.95931743923575,62.95849941112101,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,42,"(13, 8)",19346.12480109944,48.8562307683751,48.85519969370216,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,43,"(9, 3)",19346.12480109944,52.55855990387499,52.55751596298069,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,44,"(9, 5)",,85.02301399968565,85.02212894521654,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,45,"(12, 8)",19346.12480109944,112.0622899113223,112.06117246113718,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,46,"(14, 8)",19346.12480109944,59.5109369372949,59.50981280300766,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,47,"(10, 1)",19346.12480109944,36.79438139591366,36.79329089820385,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,48,"(10, 7)",,46.50647687353194,46.50560781080276,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,49,"(9, 2)",19346.12480109944,63.390868975780904,63.389775841496885,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,50,"(9, 6)",,52.27575526479632,52.274513577111065,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,51,"(11, 8)",,58.439487397670746,58.43863093666732,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,52,"(15, 8)",19346.12480109944,44.74005217012018,44.73847288545221,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,53,"(9, 1)",19346.12480109944,45.24516797438264,45.24406406003982,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,54,"(9, 7)",,77.95069384016097,77.94981409609318,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,55,"(10, 8)",19346.12480109944,107.45075316354632,107.4495916897431,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,56,"(13, 9)",,90.66844407375902,90.66755293682218,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,57,"(12, 9)",,62.38415708579123,62.38309394940734,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,58,"(14, 9)",,68.72442937362939,68.72350207716227,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,59,"(11, 9)",,85.36827627569437,85.36735784541816,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,60,"(15, 9)",,101.31259589176625,101.31170930434018,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,61,"(9, 8)",,49.10113792773336,49.10018180496991,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,62,"(10, 9)",,52.23260069452226,52.231688506901264,locallyOptimal,ok
column,NT17,LDSDA,gdpopt.ldsda,63,"(9, 9)",,79.36069799121469,79.35928424354643,locallyOptimal,ok
