model,instance,algorithm,algorithm_full,initial_point_key,starting_point,objective_value,wall_time_s,cpu_time_s,termination_condition,solver_status
column,NT17,LDSDA,gdpopt.ldsda,46,"(14, 8)",,17.884986684657633,17.882547889836133,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,47,"(10, 1)",19346.12471282314,37.68061327282339,37.6786786345765,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,48,"(10, 7)",,7.436745977960527,7.435066428035498,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,49,"(9, 2)",22973.10512819482,40.224207013845444,10.501725612208247,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,50,"(9, 6)",,9.247224099002779,9.24580367654562,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,51,"(11, 8)",,7.581368782557547,7.579825082793832,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,52,"(15, 8)",,16.308409944176674,16.306993979029357,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,53,"(9, 1)",22973.10512819482,30.21688755787909,7.976865722797811,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,54,"(9, 7)",,10.19280298333615,10.191182225942612,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,55,"(10, 8)",,7.792454275302589,7.791161707602441,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,56,"(13, 9)",,9.622129522264004,9.620902488939464,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,57,"(12, 9)",,7.832124414853752,7.83078018669039,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,58,"(14, 9)",,12.834654496051371,12.83307470753789,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,59,"(11, 9)",,7.005543512292206,7.003818455152214,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,60,"(15, 9)",,10.139565322548151,10.137789278291166,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,61,"(9, 8)",,8.690580943599343,8.688807103782892,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,62,"(10, 9)",,7.167015224695206,7.165152954868972,unknown,ok
column,NT17,LDSDA,gdpopt.ldsda,63,"(9, 9)",,7.251723626628518,7.250175720080733,unknown,ok
